timestamp,user_id,ip,device_type,login_success,failed_attempts,location,session_duration,label
2025-11-30 03:02:15.290146,user_032,192.168.9.44,Linux,1,0,India,1638,normal
2025-12-02 22:20:41.290146,user_007,192.168.10.104,Windows,1,0,India,93,normal
2025-12-01 12:10:58.290146,user_011,192.168.3.133,Linux,1,0,Sri Lanka,1795,normal
2025-11-30 11:07:18.290146,user_010,192.168.9.51,Linux,1,0,India,993,normal
2025-12-04 19:15:32.290146,user_033,192.168.4.252,Linux,1,0,Australia,1484,normal
2025-12-04 05:43:09.290146,user_011,192.168.6.167,Windows,1,0,USA,672,normal
2025-12-01 05:42:18.290146,user_041,192.168.6.204,MacOS,1,0,USA,775,normal
2025-12-05 18:58:28.290146,user_004,192.168.8.83,Android,1,0,Sri Lanka,253,normal
2025-12-05 15:20:37.290146,user_031,192.168.10.7,iOS,1,0,Sri Lanka,1436,normal
2025-12-02 19:12:24.290146,user_009,192.168.4.123,Windows,1,0,UK,756,normal
2025-12-01 08:29:52.290146,user_008,192.168.6.227,MacOS,1,0,Sri Lanka,1627,normal
2025-12-05 07:28:17.290146,user_028,192.168.1.236,MacOS,1,0,India,1559,normal
2025-12-06 18:14:33.297780,user_035,203.0.43.47,Linux,0,14,Unknown,13,anomalous
2025-12-04 05:35:57.290146,user_044,192.168.9.13,Android,1,0,Australia,252,normal
2025-12-05 05:46:54.290146,user_035,192.168.9.159,MacOS,1,0,India,533,normal
2025-12-03 14:17:02.290146,user_028,192.168.9.98,Android,1,0,Australia,1197,normal
2025-12-06 23:15:33.297780,user_011,101.44.1.98,MacOS,1,0,Unknown,105,anomalous
2025-11-29 18:47:49.290146,user_026,192.168.0.17,MacOS,1,0,Sri Lanka,407,normal
2025-12-04 22:14:41.290146,user_032,192.168.1.81,iOS,1,0,UK,1518,normal
2025-12-03 18:40:18.290146,user_030,192.168.8.97,Linux,1,0,Australia,254,normal
2025-12-06 05:25:49.290146,user_031,192.168.5.96,Windows,1,0,Australia,114,normal
2025-12-02 23:55:44.290146,user_002,192.168.9.15,Android,1,0,India,1636,normal
2025-12-04 18:49:31.290146,user_043,192.168.1.225,Windows,1,0,UK,1299,normal
2025-12-04 18:27:04.290146,user_020,192.168.5.176,Windows,1,0,Australia,958,normal
2025-12-01 09:49:49.290146,user_041,192.168.10.66,MacOS,1,0,Sri Lanka,171,normal
2025-12-04 02:59:12.290146,user_013,192.168.10.162,iOS,1,0,UK,379,normal
2025-12-01 20:21:45.290146,user_025,192.168.4.109,Android,1,0,USA,829,normal
2025-12-01 14:29:50.290146,user_001,192.168.0.45,Android,1,0,UK,1674,normal
2025-12-03 15:19:53.290146,user_048,192.168.6.5,Android,1,0,India,1769,normal
2025-12-02 23:29:58.290146,user_046,192.168.8.57,MacOS,1,0,Australia,1531,normal
2025-12-01 09:18:11.290146,user_012,192.168.8.225,Linux,1,0,USA,1310,normal
2025-12-06 08:41:00.290146,user_024,192.168.1.150,MacOS,1,0,Australia,1620,normal
2025-12-06 15:52:57.290146,user_022,192.168.5.213,Windows,1,0,Sri Lanka,1189,normal
2025-11-29 19:01:29.290146,user_004,192.168.2.117,Windows,1,0,Australia,1310,normal
2025-12-05 21:37:22.290146,user_001,192.168.9.41,Windows,1,0,UK,777,normal
2025-11-30 17:50:45.290146,user_044,192.168.3.169,Linux,1,0,UK,141,normal
2025-12-01 12:28:26.290146,user_017,192.168.0.78,Linux,1,0,Sri Lanka,440,normal
2025-12-04 14:57:23.290146,user_010,192.168.2.25,Linux,1,0,Sri Lanka,553,normal
2025-12-02 17:48:06.290146,user_019,192.168.3.93,Linux,1,0,UK,866,normal
2025-12-02 19:14:37.290146,user_032,192.168.8.17,MacOS,1,0,UK,966,normal
2025-12-02 03:13:58.290146,user_029,192.168.10.28,Windows,1,0,Sri Lanka,1293,normal
2025-12-05 16:13:13.290146,user_001,192.168.3.224,MacOS,1,0,India,1390,normal
2025-12-03 10:42:28.290146,user_009,192.168.5.38,Windows,1,0,Australia,878,normal
2025-12-02 21:38:54.290146,user_037,192.168.1.115,Linux,1,0,UK,1091,normal
2025-12-06 11:21:44.290146,user_029,192.168.8.62,Windows,1,0,USA,1507,normal
2025-11-30 10:00:56.290146,user_019,192.168.5.75,iOS,1,0,Australia,1323,normal
2025-11-29 18:57:31.290146,user_041,192.168.8.128,Linux,1,0,Australia,1087,normal
2025-11-29 23:08:05.290146,user_027,192.168.1.216,Linux,1,0,USA,169,normal
2025-12-02 08:48:34.290146,user_012,192.168.2.109,Linux,1,0,UK,1121,normal
2025-12-04 00:00:44.290146,user_021,192.168.9.243,Linux,1,0,India,1045,normal
2025-11-30 09:35:43.290146,user_029,192.168.10.14,Android,1,0,Sri Lanka,1668,normal
2025-12-03 02:10:23.290146,user_035,192.168.3.224,iOS,1,0,USA,701,normal
2025-12-06 10:22:09.290146,user_037,192.168.10.158,Linux,1,0,India,1229,normal
2025-11-30 18:51:41.290146,user_049,192.168.10.255,MacOS,1,0,Australia,331,normal
2025-12-02 05:58:26.290146,user_041,192.168.4.54,MacOS,1,0,Sri Lanka,1232,normal
2025-11-30 12:50:52.290146,user_014,192.168.3.191,iOS,1,0,Sri Lanka,1032,normal
2025-12-02 02:55:05.290146,user_008,192.168.6.195,Windows,1,0,Sri Lanka,306,normal
2025-12-03 15:28:31.290146,user_042,192.168.1.164,Android,1,0,Sri Lanka,513,normal
2025-12-01 02:29:07.290146,user_021,192.168.8.16,Android,1,0,UK,967,normal
2025-12-01 03:42:01.290146,user_015,192.168.10.80,Windows,1,0,Sri Lanka,132,normal
2025-12-02 11:08:27.290146,user_046,192.168.3.191,Linux,1,0,USA,1520,normal
2025-12-01 13:34:38.290146,user_036,192.168.8.68,Linux,1,0,India,333,normal
2025-12-06 02:27:07.290146,user_018,192.168.10.60,Linux,1,0,UK,135,normal
2025-12-02 05:00:31.290146,user_038,192.168.5.250,Android,1,0,UK,443,normal
2025-11-30 05:48:35.290146,user_004,192.168.5.166,iOS,1,0,UK,718,normal
2025-12-01 22:12:31.290146,user_028,192.168.1.224,Android,1,0,USA,1606,normal
2025-12-05 09:31:59.290146,user_010,192.168.6.219,Android,1,0,Australia,1299,normal
2025-12-05 12:42:02.290146,user_035,192.168.10.120,Windows,1,0,Australia,1020,normal
2025-11-30 03:45:15.290146,user_030,192.168.10.2,Android,1,0,Australia,920,normal
2025-12-04 21:56:42.290146,user_019,192.168.1.200,MacOS,1,0,Australia,719,normal
2025-12-07 00:03:33.297780,user_035,122.1.228.199,MacOS,1,0,Russia,144,anomalous
2025-11-30 23:41:30.290146,user_037,192.168.2.8,Linux,1,0,India,131,normal
2025-11-30 04:37:26.290146,user_019,192.168.3.189,iOS,1,0,USA,205,normal
2025-12-05 08:29:13.290146,user_043,192.168.7.228,MacOS,1,0,UK,563,normal
2025-12-05 17:04:30.290146,user_026,192.168.5.253,Windows,1,0,Sri Lanka,1540,normal
2025-12-02 15:52:19.290146,user_021,192.168.9.172,Android,1,0,Australia,1315,normal
2025-12-04 00:13:03.290146,user_008,192.168.5.37,MacOS,1,0,India,983,normal
2025-12-05 12:32:34.290146,user_011,192.168.10.32,Linux,1,0,Sri Lanka,1631,normal
2025-12-05 00:52:00.290146,user_017,192.168.10.170,MacOS,1,0,Sri Lanka,1573,normal
2025-12-06 16:55:49.290146,user_019,192.168.3.101,Windows,1,0,Australia,94,normal
2025-12-02 06:53:21.290146,user_013,192.168.5.106,Android,1,0,USA,1447,normal
2025-12-01 06:11:57.290146,user_047,192.168.4.156,Linux,1,0,Sri Lanka,488,normal
2025-12-06 16:52:09.290146,user_026,192.168.7.10,iOS,1,0,UK,1030,normal
2025-12-01 19:26:49.290146,user_046,192.168.7.29,iOS,1,0,India,784,normal
2025-12-01 02:10:12.290146,user_048,192.168.0.145,Windows,1,0,Sri Lanka,959,normal
2025-12-01 02:55:12.290146,user_049,192.168.7.3,iOS,1,0,India,469,normal
2025-11-30 09:52:53.290146,user_050,192.168.9.172,Windows,1,0,Sri Lanka,1169,normal
2025-12-05 11:30:57.290146,user_020,192.168.6.92,iOS,1,0,UK,1752,normal
2025-12-04 13:30:47.290146,user_008,192.168.1.161,Android,1,0,Sri Lanka,286,normal
2025-12-06 02:04:59.290146,user_021,192.168.6.91,MacOS,1,0,Australia,115,normal
2025-12-06 00:01:53.290146,user_048,192.168.1.152,Windows,1,0,USA,652,normal
2025-11-29 20:36:51.290146,user_028,192.168.6.35,Android,1,0,UK,1159,normal
2025-11-29 23:12:51.290146,user_039,192.168.5.215,Android,1,0,Australia,1538,normal
2025-12-02 14:49:58.290146,user_020,192.168.1.201,Linux,1,0,Australia,262,normal
2025-12-04 12:54:26.290146,user_049,192.168.1.245,MacOS,1,0,Sri Lanka,981,normal
2025-12-06 14:43:45.290146,user_029,192.168.3.165,iOS,1,0,UK,736,normal
2025-12-04 05:15:28.290146,user_020,192.168.8.115,Windows,1,0,Australia,982,normal
2025-12-06 04:11:50.290146,user_012,192.168.1.251,iOS,1,0,UK,1244,normal
2025-12-05 06:18:29.290146,user_033,192.168.3.192,iOS,1,0,India,1243,normal
2025-12-05 18:01:13.290146,user_011,192.168.0.31,MacOS,1,0,UK,277,normal
2025-11-30 00:43:27.290146,user_012,192.168.5.224,Windows,1,0,India,823,normal
2025-12-01 08:53:10.290146,user_046,192.168.9.77,MacOS,1,0,USA,1783,normal
2025-12-05 11:07:06.290146,user_016,192.168.7.185,MacOS,1,0,Sri Lanka,469,normal
2025-11-29 19:57:03.290146,user_044,192.168.9.113,Android,1,0,Sri Lanka,1643,normal
2025-12-03 05:04:17.290146,user_046,192.168.5.19,Windows,1,0,UK,1703,normal
2025-12-04 05:20:07.290146,user_012,192.168.1.250,Android,1,0,Sri Lanka,544,normal
2025-12-04 15:39:04.290146,user_019,192.168.4.22,Linux,1,0,Sri Lanka,1013,normal
2025-12-02 16:36:58.290146,user_013,192.168.3.182,Android,1,0,India,1544,normal
2025-12-06 11:57:14.290146,user_024,192.168.10.243,iOS,1,0,USA,900,normal
2025-12-04 13:01:01.290146,user_038,192.168.0.190,Linux,1,0,Sri Lanka,241,normal
2025-11-30 23:17:46.290146,user_016,192.168.7.229,Android,1,0,Australia,1263,normal
2025-12-05 22:37:04.290146,user_022,192.168.7.236,iOS,1,0,Australia,1418,normal
2025-12-05 22:35:46.290146,user_022,192.168.9.17,iOS,1,0,Sri Lanka,847,normal
2025-12-04 08:00:32.290146,user_048,192.168.0.178,Linux,1,0,Australia,1051,normal
2025-11-30 09:19:14.290146,user_022,192.168.9.78,Android,1,0,Sri Lanka,1189,normal
2025-12-03 19:23:26.290146,user_017,192.168.0.46,Android,1,0,India,372,normal
2025-11-30 07:53:40.290146,user_016,192.168.7.109,Windows,1,0,India,257,normal
2025-12-01 12:07:37.290146,user_011,192.168.3.211,MacOS,1,0,Sri Lanka,1650,normal
2025-12-04 09:13:49.290146,user_017,192.168.3.189,MacOS,1,0,India,810,normal
2025-11-30 19:55:00.290146,user_033,192.168.5.1,Linux,1,0,USA,164,normal
2025-12-04 22:12:51.290146,user_011,192.168.1.54,MacOS,1,0,Australia,701,normal
2025-11-30 10:26:36.290146,user_001,192.168.5.29,Linux,1,0,USA,1634,normal
2025-12-05 11:27:58.290146,user_023,192.168.1.14,iOS,1,0,UK,685,normal
2025-12-01 12:00:50.290146,user_024,192.168.2.233,Linux,1,0,Australia,986,normal
2025-12-01 20:37:40.290146,user_043,192.168.5.99,Windows,1,0,Australia,1637,normal
2025-12-04 04:15:52.290146,user_047,192.168.10.15,Windows,1,0,Sri Lanka,1341,normal
2025-12-06 18:37:33.297780,user_008,185.199.108.1,Windows,1,0,Unknown,721,anomalous
2025-12-01 00:52:12.290146,user_037,192.168.5.130,Android,1,0,USA,1453,normal
2025-12-06 23:55:33.297780,user_001,10.20.149.194,Windows,1,0,USA,7563,anomalous
2025-12-06 01:56:54.290146,user_021,192.168.7.130,Android,1,0,USA,1130,normal
2025-12-02 04:02:48.290146,user_018,192.168.4.139,MacOS,1,0,India,723,normal
2025-12-01 06:08:13.290146,user_006,192.168.3.19,Linux,1,0,Sri Lanka,1676,normal
2025-12-01 07:18:47.290146,user_015,192.168.3.70,Windows,1,0,India,826,normal
2025-12-05 11:49:38.290146,user_025,192.168.10.129,iOS,1,0,USA,618,normal
2025-12-01 08:17:54.290146,user_031,192.168.5.199,Android,1,0,India,1329,normal
2025-12-01 18:59:21.290146,user_049,192.168.1.174,Android,1,0,India,366,normal
2025-12-05 00:20:00.290146,user_028,192.168.10.161,iOS,1,0,UK,154,normal
2025-12-02 03:19:44.290146,user_023,192.168.1.211,Windows,1,0,Australia,723,normal
2025-12-02 14:46:49.290146,user_019,192.168.1.199,Windows,1,0,India,332,normal
2025-11-30 22:26:38.290146,user_049,192.168.7.170,Android,1,0,Sri Lanka,974,normal
2025-12-05 12:25:31.290146,user_017,192.168.3.119,MacOS,1,0,India,313,normal
2025-12-04 03:04:44.290146,user_005,192.168.9.223,MacOS,1,0,Sri Lanka,1441,normal
2025-12-04 12:57:50.290146,user_012,192.168.9.216,MacOS,1,0,India,1001,normal
2025-12-04 22:31:59.290146,user_010,192.168.9.167,iOS,1,0,UK,872,normal
2025-12-04 10:59:38.290146,user_027,192.168.10.29,Linux,1,0,India,1211,normal
2025-12-02 21:41:26.290146,user_014,192.168.0.124,Linux,1,0,USA,416,normal
2025-12-04 05:01:12.290146,user_033,192.168.0.49,iOS,1,0,USA,861,normal
2025-12-06 08:01:47.290146,user_048,192.168.7.227,Android,1,0,Australia,1632,normal
2025-12-05 06:36:17.290146,user_032,192.168.2.238,Android,1,0,Australia,100,normal
2025-12-05 07:32:33.290146,user_001,192.168.10.96,MacOS,1,0,USA,856,normal
2025-12-01 00:17:25.290146,user_024,192.168.1.212,MacOS,1,0,UK,508,normal
2025-12-03 17:03:38.290146,user_021,192.168.3.231,Linux,1,0,Sri Lanka,546,normal
2025-11-29 19:55:04.290146,user_006,192.168.3.198,Android,1,0,Sri Lanka,1153,normal
2025-12-05 20:39:09.290146,user_002,192.168.9.50,Android,1,0,UK,392,normal
2025-12-05 10:34:43.290146,user_007,192.168.7.17,Linux,1,0,Australia,1349,normal
2025-12-02 12:41:35.290146,user_046,192.168.0.51,Android,1,0,Australia,773,normal
2025-11-30 07:01:44.290146,user_035,192.168.4.221,Linux,1,0,USA,338,normal
2025-12-06 01:46:40.290146,user_037,192.168.5.112,Windows,1,0,Australia,578,normal
2025-12-06 20:11:33.297780,user_049,203.0.181.209,Android,0,22,Unknown,5,anomalous
2025-12-01 12:54:34.290146,user_014,192.168.3.247,Linux,1,0,Sri Lanka,1519,normal
2025-12-01 05:35:10.290146,user_009,192.168.4.40,Linux,1,0,Sri Lanka,720,normal
2025-12-05 05:31:27.290146,user_035,192.168.0.211,Windows,1,0,USA,1119,normal
2025-12-06 17:25:51.290146,user_046,192.168.7.210,Android,1,0,Sri Lanka,1114,normal
2025-12-02 06:30:14.290146,user_012,192.168.6.88,Linux,1,0,India,1676,normal
2025-12-06 18:51:33.297780,user_016,122.1.230.59,iOS,1,0,Russia,84,anomalous
2025-12-03 11:15:51.290146,user_030,192.168.4.85,Windows,1,0,India,978,normal
2025-12-06 05:11:01.290146,user_049,192.168.10.126,Windows,1,0,India,776,normal
2025-12-05 11:37:09.290146,user_047,192.168.0.193,Linux,1,0,Australia,955,normal
2025-12-06 12:49:27.290146,user_036,192.168.9.247,iOS,1,0,Sri Lanka,606,normal
2025-11-30 11:46:53.290146,user_040,192.168.3.54,Linux,1,0,India,239,normal
2025-12-01 04:53:45.290146,user_033,192.168.6.218,Android,1,0,Australia,101,normal
2025-12-05 22:47:09.290146,user_018,192.168.1.138,Android,1,0,USA,97,normal
2025-12-01 13:28:40.290146,user_028,192.168.7.13,MacOS,1,0,India,436,normal
2025-12-03 08:25:04.290146,user_016,192.168.9.193,MacOS,1,0,India,1640,normal
2025-11-30 20:24:32.290146,user_032,192.168.10.242,MacOS,1,0,India,1091,normal
2025-12-02 20:19:22.290146,user_047,192.168.9.135,MacOS,1,0,USA,245,normal
2025-12-04 06:20:11.290146,user_046,192.168.8.68,Android,1,0,UK,353,normal
2025-12-05 21:39:11.290146,user_015,192.168.5.132,Linux,1,0,India,325,normal
2025-12-05 15:59:54.290146,user_029,192.168.1.66,iOS,1,0,Sri Lanka,1493,normal
2025-12-06 11:57:58.290146,user_012,192.168.4.252,Linux,1,0,Sri Lanka,1378,normal
2025-12-03 09:31:28.290146,user_034,192.168.10.104,Linux,1,0,Sri Lanka,1280,normal
2025-12-03 15:41:19.290146,user_013,192.168.2.185,Windows,1,0,Australia,1497,normal
2025-12-04 02:07:55.290146,user_009,192.168.5.128,Android,1,0,USA,986,normal
2025-12-05 10:04:42.290146,user_002,192.168.8.45,MacOS,1,0,India,505,normal
2025-12-04 21:10:34.290146,user_035,192.168.8.253,iOS,1,0,India,1181,normal
2025-12-03 16:27:17.290146,user_043,192.168.1.29,MacOS,1,0,UK,1562,normal
2025-11-30 08:11:00.290146,user_001,192.168.7.152,Android,1,0,Sri Lanka,328,normal
2025-11-30 06:06:58.290146,user_022,192.168.1.17,MacOS,1,0,India,530,normal
2025-12-04 08:57:20.290146,user_028,192.168.3.84,Linux,1,0,Sri Lanka,489,normal
2025-12-02 00:14:17.290146,user_046,192.168.7.202,iOS,1,0,Australia,760,normal
2025-12-06 12:41:29.290146,user_032,192.168.2.162,Android,1,0,Sri Lanka,1320,normal
2025-12-06 09:52:36.290146,user_007,192.168.9.87,iOS,1,0,India,1107,normal
2025-12-05 01:29:42.290146,user_046,192.168.8.246,MacOS,1,0,India,1568,normal
2025-12-02 07:56:02.290146,user_043,192.168.1.156,Windows,1,0,India,1100,normal
2025-12-05 20:41:34.290146,user_048,192.168.7.66,Windows,1,0,USA,1054,normal
2025-11-30 09:37:28.290146,user_033,192.168.3.123,Linux,1,0,Australia,1385,normal
2025-12-02 16:50:09.290146,user_002,192.168.9.106,MacOS,1,0,UK,1688,normal
2025-12-03 07:06:08.290146,user_002,192.168.8.160,MacOS,1,0,UK,282,normal
2025-12-04 18:57:05.290146,user_012,192.168.6.102,MacOS,1,0,Australia,701,normal
2025-11-30 20:46:23.290146,user_023,192.168.7.235,Windows,1,0,USA,1362,normal
2025-11-29 19:41:07.290146,user_036,192.168.2.99,MacOS,1,0,UK,134,normal
2025-12-04 01:52:02.290146,user_047,192.168.6.104,Android,1,0,Australia,957,normal
2025-12-05 19:15:22.290146,user_027,192.168.1.206,iOS,1,0,India,1755,normal
2025-12-06 00:33:55.290146,user_018,192.168.10.56,Android,1,0,UK,861,normal
2025-12-03 02:40:04.290146,user_045,192.168.0.96,Linux,1,0,UK,1113,normal
2025-12-02 21:25:01.290146,user_017,192.168.1.37,MacOS,1,0,India,1240,normal
2025-12-05 00:51:17.290146,user_018,192.168.4.88,Windows,1,0,UK,1456,normal
2025-12-03 13:48:16.290146,user_025,192.168.7.10,Linux,1,0,India,773,normal
2025-11-30 12:03:48.290146,user_050,192.168.5.179,Linux,1,0,Sri Lanka,1632,normal
2025-12-03 08:50:01.290146,user_021,192.168.5.47,iOS,1,0,USA,728,normal
2025-11-30 17:25:50.290146,user_032,192.168.5.7,Windows,1,0,Australia,1596,normal
2025-12-01 13:15:43.290146,user_033,192.168.9.178,Windows,1,0,Sri Lanka,158,normal
2025-11-30 04:33:47.290146,user_040,192.168.5.117,Windows,1,0,UK,1407,normal
2025-12-02 17:13:45.290146,user_034,192.168.9.105,iOS,1,0,Sri Lanka,842,normal
2025-12-06 01:45:46.290146,user_004,192.168.9.47,MacOS,1,0,Sri Lanka,1673,normal
2025-12-01 08:55:59.290146,user_023,192.168.9.104,Android,1,0,Sri Lanka,1654,normal
2025-11-30 16:35:03.290146,user_001,192.168.6.199,MacOS,1,0,USA,280,normal
2025-12-02 03:36:43.290146,user_036,192.168.5.85,Android,1,0,India,1237,normal
2025-12-02 01:49:21.290146,user_039,192.168.6.125,Windows,1,0,UK,190,normal
2025-11-30 00:26:39.290146,user_017,192.168.7.164,MacOS,1,0,USA,552,normal
2025-12-02 05:45:11.290146,user_001,192.168.1.153,Linux,1,0,USA,106,normal
2025-12-03 19:35:28.290146,user_018,192.168.5.1,MacOS,1,0,India,1772,normal
2025-12-03 12:55:54.290146,user_023,192.168.5.12,MacOS,1,0,India,437,normal
2025-12-02 16:19:48.290146,user_041,192.168.4.154,MacOS,1,0,Australia,1576,normal
2025-12-03 17:55:15.290146,user_024,192.168.8.118,iOS,1,0,India,1783,normal
2025-12-03 20:21:43.290146,user_035,192.168.0.110,Android,1,0,India,1215,normal
2025-12-06 18:37:33.297780,user_046,10.20.219.34,Linux,1,0,USA,9319,anomalous
2025-11-30 14:44:19.290146,user_039,192.168.6.155,iOS,1,0,UK,899,normal
2025-12-03 08:51:39.290146,user_022,192.168.2.249,Android,1,0,Australia,90,normal
2025-11-30 11:25:43.290146,user_022,192.168.5.112,MacOS,1,0,Australia,1146,normal
2025-12-03 08:48:39.290146,user_004,192.168.0.61,Linux,1,0,India,1047,normal
2025-12-04 08:09:27.290146,user_049,192.168.7.234,Android,1,0,Australia,563,normal
2025-12-06 11:10:38.290146,user_048,192.168.0.5,iOS,1,0,Australia,1086,normal
2025-12-03 02:08:28.290146,user_001,192.168.3.212,MacOS,1,0,Sri Lanka,897,normal
2025-12-03 05:16:20.290146,user_030,192.168.3.177,Windows,1,0,UK,1021,normal
2025-12-02 18:43:05.290146,user_021,192.168.9.252,MacOS,1,0,USA,865,normal
2025-11-30 02:15:14.290146,user_037,192.168.3.12,iOS,1,0,USA,522,normal
2025-12-02 13:43:36.290146,user_044,192.168.9.153,iOS,1,0,Sri Lanka,445,normal
2025-11-30 02:29:30.290146,user_032,192.168.0.134,iOS,1,0,Australia,837,normal
2025-12-05 03:25:14.290146,user_022,192.168.3.248,Android,1,0,India,429,normal
2025-12-06 10:10:45.290146,user_014,192.168.5.72,iOS,1,0,Sri Lanka,847,normal
2025-11-30 09:38:07.290146,user_038,192.168.6.54,Android,1,0,USA,646,normal
2025-12-04 03:25:23.290146,user_044,192.168.1.104,MacOS,1,0,UK,1698,normal
2025-12-01 23:19:06.290146,user_014,192.168.10.11,Linux,1,0,USA,217,normal
2025-12-02 17:04:29.290146,user_011,192.168.6.187,Windows,1,0,Australia,247,normal
2025-12-03 13:03:11.290146,user_046,192.168.2.126,Windows,1,0,Sri Lanka,178,normal
2025-12-01 13:45:50.290146,user_037,192.168.10.196,iOS,1,0,Australia,719,normal
2025-11-29 21:55:46.290146,user_021,192.168.1.63,Android,1,0,Sri Lanka,391,normal
2025-12-02 02:06:32.290146,user_033,192.168.4.100,iOS,1,0,USA,344,normal
2025-12-02 12:54:14.290146,user_037,192.168.10.162,Android,1,0,Australia,1503,normal
2025-11-30 23:42:21.290146,user_002,192.168.2.6,Linux,1,0,India,541,normal
2025-12-04 02:55:55.290146,user_021,192.168.6.246,MacOS,1,0,Australia,1246,normal
2025-12-05 05:30:58.290146,user_036,192.168.7.160,Windows,1,0,UK,850,normal
2025-12-04 15:04:21.290146,user_008,192.168.0.172,MacOS,1,0,UK,697,normal
2025-12-03 18:45:22.290146,user_031,192.168.5.250,iOS,1,0,USA,1651,normal
2025-12-06 23:58:33.297780,user_031,10.20.109.68,Android,1,0,USA,7050,anomalous
2025-12-05 23:51:32.290146,user_017,192.168.5.180,MacOS,1,0,USA,1390,normal
2025-12-03 16:01:58.290146,user_021,192.168.2.1,Android,1,0,Sri Lanka,817,normal
2025-12-02 18:32:06.290146,user_042,192.168.0.190,iOS,1,0,India,1390,normal
2025-12-03 11:47:23.290146,user_040,192.168.6.245,Android,1,0,UK,861,normal
2025-12-02 13:19:52.290146,user_036,192.168.6.192,Android,1,0,Sri Lanka,993,normal
2025-12-03 23:42:52.290146,user_023,192.168.10.96,Android,1,0,Sri Lanka,1604,normal
2025-12-05 12:18:34.290146,user_007,192.168.6.218,Linux,1,0,UK,929,normal
2025-12-04 01:46:09.290146,user_018,192.168.0.40,MacOS,1,0,India,507,normal
2025-12-01 13:51:13.290146,user_015,192.168.2.140,Linux,1,0,UK,102,normal
2025-12-06 05:20:59.290146,user_032,192.168.0.51,iOS,1,0,Australia,1262,normal
2025-12-05 23:10:45.290146,user_026,192.168.10.137,Android,1,0,USA,204,normal
2025-12-04 17:09:06.290146,user_039,192.168.6.73,Linux,1,0,UK,724,normal
2025-12-01 22:54:11.290146,user_049,192.168.8.102,Linux,1,0,Sri Lanka,1275,normal
2025-12-01 08:04:48.290146,user_019,192.168.6.161,MacOS,1,0,Australia,404,normal
2025-12-05 05:24:44.290146,user_034,192.168.7.225,Android,1,0,Sri Lanka,752,normal
2025-11-30 01:58:16.290146,user_018,192.168.3.12,Linux,1,0,Sri Lanka,496,normal
2025-12-05 18:29:24.290146,user_043,192.168.0.186,iOS,1,0,Australia,851,normal
2025-12-01 15:42:07.290146,user_016,192.168.5.245,iOS,1,0,UK,828,normal
2025-12-05 22:56:25.290146,user_030,192.168.5.110,MacOS,1,0,Sri Lanka,100,normal
2025-12-06 08:50:30.290146,user_024,192.168.3.47,Windows,1,0,Australia,1005,normal
2025-12-01 00:33:23.290146,user_027,192.168.2.10,Windows,1,0,UK,1437,normal
2025-12-02 09:45:21.290146,user_030,192.168.2.107,Windows,1,0,Sri Lanka,86,normal
2025-11-30 12:05:57.290146,user_041,192.168.10.230,Windows,1,0,Australia,345,normal
2025-11-30 20:17:02.290146,user_028,192.168.8.116,Android,1,0,UK,1383,normal
2025-11-30 16:55:22.290146,user_021,192.168.6.127,Android,1,0,UK,1547,normal
2025-11-30 21:07:37.290146,user_037,192.168.1.194,iOS,1,0,Sri Lanka,778,normal
2025-12-06 11:28:41.290146,user_029,192.168.5.20,iOS,1,0,Australia,1270,normal
2025-12-06 14:15:12.290146,user_030,192.168.7.213,iOS,1,0,Australia,133,normal
2025-12-03 09:52:06.290146,user_039,192.168.1.129,iOS,1,0,Sri Lanka,1587,normal
2025-12-01 11:27:39.290146,user_048,192.168.5.68,Windows,1,0,USA,955,normal
2025-12-04 07:09:56.290146,user_043,192.168.10.152,iOS,1,0,Australia,1599,normal
2025-12-06 08:08:33.290146,user_015,192.168.4.182,MacOS,1,0,USA,441,normal
2025-12-05 17:13:12.290146,user_039,192.168.4.205,MacOS,1,0,USA,74,normal
2025-12-06 18:41:33.297780,user_046,203.0.93.255,iOS,0,16,Unknown,7,anomalous
2025-12-02 23:46:52.290146,user_002,192.168.2.112,MacOS,1,0,UK,881,normal
2025-12-05 00:17:17.290146,user_012,192.168.0.51,Linux,1,0,UK,1460,normal
2025-12-06 21:30:33.297780,user_045,10.20.231.62,Windows,1,0,USA,5089,anomalous
2025-12-01 01:34:56.290146,user_026,192.168.1.87,MacOS,1,0,Sri Lanka,416,normal
2025-12-07 01:44:33.297780,user_043,66.102.0.1,iOS,1,0,Unknown,208,anomalous
2025-12-03 16:07:40.290146,user_011,192.168.9.128,Android,1,0,India,386,normal
2025-12-04 13:17:48.290146,user_010,192.168.4.214,Windows,1,0,UK,1622,normal
2025-11-30 23:51:11.290146,user_027,192.168.5.137,Windows,1,0,India,290,normal
2025-12-06 03:47:39.290146,user_010,192.168.1.92,Linux,1,0,India,1601,normal
2025-11-30 19:51:13.290146,user_021,192.168.7.108,MacOS,1,0,UK,982,normal
2025-12-05 05:41:27.290146,user_040,192.168.4.242,Linux,1,0,UK,1227,normal
2025-12-06 07:55:14.290146,user_040,192.168.6.194,Linux,1,0,UK,344,normal
2025-11-30 22:55:12.290146,user_018,192.168.9.224,Linux,1,0,Sri Lanka,754,normal
2025-12-04 16:56:37.290146,user_040,192.168.5.45,MacOS,1,0,India,86,normal
2025-12-05 12:57:19.290146,user_040,192.168.7.4,iOS,1,0,Sri Lanka,72,normal
